tmdb_id,title,release_date,year,overview,vote_average,vote_count,popularity,poster_path
441282,Night Hunter,2019-08-08,2019,A Minnesota police officer crosses paths with a committed and tireless vigilante as he follows the trail of a ruthless predator responsible for several abductions and murders.,6.575,1030,5.7109,/vVYU0x9FRpiJNX7c54ciFnRBVYG.jpg
336843,Maze Runner: The Death Cure,2018-01-10,2018,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",7.1,8174,5.9277,/drbERzlA4cuRWhsTXfFOY4mRR4f.jpg
477657,My Zoe,2019-11-14,2019,"Isabelle, a geneticist recovering from a toxic marriage, is raising her only daughter, Zoe, with her contentious ex-husband. Zoe means everything to her mother and so when tragedy strikes the fractured family, Isabelle travels to Russia in seeking the help of a world-renowned fertility physician who Isabelle believes can help bring back her little girl.",6.5,66,6.4883,/nLhNcVOXWfYLP6XpUSPvtVdU4UP.jpg
549294,Synchronic,2020-10-23,2020,"Two New Orleans paramedics' lives are ripped apart after encountering a series of horrific deaths linked to a designer drug with bizarre, otherworldly effects.",6.3,1035,6.0204,/wgm4gdJwb7iSYX0uBsRAZmHQmPm.jpg
526702,Black Beauty,2020-11-27,2020,"Born free in the American West, Black Beauty is a horse rounded up and brought to Birtwick Stables, where she meets spirited teenager Jo Green. The two forge a bond that carries Beauty through the different chapters, challenges and adventures.",8.0,348,5.7483,/5ZjMNJJabwBEnGVQoR2yoMEL9um.jpg
271736,The Program,2015-09-16,2015,"An Irish sports journalist becomes convinced that Lance Armstrong's performances during the Tour de France victories are fueled by banned substances. With this conviction, he starts hunting for evidence that will expose Armstrong.",6.4,532,5.4654,/vwOYJYXKyhRW8m2gewcMNlsRQhp.jpg
614917,King Richard,2021-11-18,2021,"The story of how Richard Williams served as a coach to his daughters Venus and Serena, who will soon become two of the most legendary tennis players in history.",7.611,2714,6.116,/2dfujXrxePtYJPiPHj1HkAFQvpu.jpg
520172,Happiest Season,2020-11-26,2020,A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.,7.1,1276,5.8076,/vzec9kkOSE93tygyfOktedkeOQ.jpg
589761,Chernobyl: Abyss,2021-04-15,2021,The aftermath of a shocking explosion at the Chernobyl nuclear power station made hundreds of people sacrifice their lives to clean up the site of the catastrophe and to successfully prevent an even bigger disaster that could have turned a large part of the European continent into an uninhabitable exclusion zone. This is their story.,6.226,551,6.9968,/AmJLuHjxPdIJO6vmymeWADG6jK5.jpg
524659,Crown Vic,2019-11-01,2019,"One memorable night in the life of veteran patrol officer Ray Mandel and his trainee, ambitious rookie cop Nick Holland in the LAPD's Olympic Division. With two cop killers on the loose and hunting for more targets, Mandel and Holland must contend with a city about to boil over, as well as Jack VanZandt, an unhinged rogue cop out for payback running wild in their patrol zone.",6.2,209,5.6396,/aUFuuUMd4nMbt3pdzulnFRxbY6e.jpg
848958,Forever Young,2022-11-16,2022,"At the end of the 1980s, Stella, Victor, Adèle and Etienne are 20 years old. They take the entrance exam to the famous acting school created by Patrice Chéreau and Pierre Romans at the Théâtre des Amandiers in Nanterre. Launched at full speed into life, passion, and love, together they will experience the turning point of their lives, but also their first tragedy.",6.43,164,6.424,/439OxXHS0TdOeFjigO5YUr1LWXF.jpg
417678,"Everything, Everything",2017-05-18,2017,"A teenager who's lived a sheltered life because she's allergic to everything, falls for the boy who moves in next door.",7.241,3728,5.7502,/gukkmf3W5Cev7winxBa8FHvKLql.jpg
324325,Twinsters,2015-07-17,2015,"Adopted from South Korea, raised on different continents &amp; connected through social media, Samantha &amp; Anaïs believe that they are twin sisters separated at birth.",7.327,139,6.9829,/zU6hCAaOXj55xjJR6BeSZu3iWBo.jpg
380808,Zero Days,2016-07-08,2016,"Alex Gibney explores the phenomenon of Stuxnet, a self-replicating computer virus discovered in 2010 by international IT experts. Evidently commissioned by the US and Israeli governments, this malware was designed to specifically sabotage Iran’s nuclear programme. However, the complex computer worm ended up not only infecting its intended target but also spreading uncontrollably.",7.342,247,6.1515,/xwQVkRJGCH59jGNPR78Aw8wzyZg.jpg
959092,Mayhem!,2023-06-28,2023,"Sam is a professional boxer about to get released from prison. While on parole, his past catches up with him and he has no choice but to flee. Five years later, he has rebuilt a simple life on an exotic island in Thailand with his wife and her daughter, but when he gets blackmailed by a dangerous local godfather, he must embark on a dangerous drug smuggling mission which results in a tragedy. Now he has only one purpose: to seek merciless vengeance.",6.7,208,7.1617,/u9035lysUz3ccloQt0SeIp1Mu8a.jpg
1232546,Until Dawn,2025-04-23,2025,"One year after her sister Melanie mysteriously disappeared, Clover and her friends head into the remote valley where she vanished in search of answers. Exploring an abandoned visitor center, they find themselves stalked by a masked killer and horrifically murdered one by one...only to wake up and find themselves back at the beginning of the same evening.",6.4,1175,6.9156,/bLY5yN4MKVynZ2HMZWElTOGBgBe.jpg
1134055,Kill Shot,2023-08-15,2023,"Posing as hunters, a group of terrorists are in search of $100 million that was stolen and lost in a plane crash en route from Afghanistan.",8.256,211,6.4789,/5kCEHZnUeAZFJvE3l8K5OYjIwjj.jpg
1233575,Black Bag,2025-03-12,2025,"When intelligence agent Kathryn Woodhouse is suspected of betraying the nation, her husband – also a legendary agent – faces the ultimate test of whether to be loyal to his marriage, or his country.",6.341,973,6.528,/hHPovtU4b96LHcoeEwRkGHI5btw.jpg
524434,Eternals,2021-11-03,2021,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",6.8,8843,6.5279,/lFByFSLV5WDJEv3KabbdAF959F2.jpg
207703,Kingsman: The Secret Service,2015-01-24,2015,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,7.6,17411,6.3221,/r6q9wZK5a2K51KFj4LWVID6Ja1r.jpg
774752,The Guardians of the Galaxy Holiday Special,2022-11-24,2022,"On a mission to make Christmas unforgettable for Quill, the Guardians head to Earth in search of the perfect present.",7.101,2233,6.4818,/8dqXyslZ2hv49Oiob9UjlGSHSTR.jpg
206647,Spectre,2015-10-26,2015,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",6.566,10933,6.1426,/zj8ongFhtWNsVlfjOGo8pSr7PQg.jpg
615761,Undine,2020-07-01,2020,"Undine is a historian and tour guide at the Berlin City Museum specializing in urban development, while Christoph is an industrial diver. Linked by a love of the water, the two form an intense bond, which can only do so much to help Undine overcome the considerable baggage of her former affair.",6.4,262,6.6875,/7PeaXj2EKef84zEZazxiGL8bXRH.jpg
973468,WILL,2023-09-27,2023,Two young police officers find themselves torn between collaboration and resistance as they navigate the Nazi-occupied Antwerp during World War II.,6.565,107,7.2529,/qAhD2oipCFMUXcZ5YDtQg0pwbUY.jpg
568160,Weathering with You,2019-07-19,2019,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.",7.992,2507,6.6672,/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg
831405,Injustice,2021-10-09,2021,"When Lois Lane is killed, an unhinged Superman decides to take control of the Earth. Determined to stop him, Batman creates a team of freedom-fighting heroes. But when superheroes go to war, can the world survive?",7.35,816,6.7251,/rzrSeqqpm1BwJ3tcTznztBtLLSD.jpg
643065,The Fall,2019-11-15,2019,A mob's punishment of a lone man proves cruel and unusual.,6.722,100,6.8394,/ltZj6zkzsTjKOA6XK1mlW0bxGrs.jpg
759175,The Princess,2022-06-16,2022,"A beautiful, strong-willed young royal refuses to wed the cruel sociopath to whom she is betrothed and is kidnapped and locked in a remote tower of her father’s castle. With her scorned, vindictive suitor intent on taking her father’s throne, the princess must protect her family and save the kingdom.",6.8,823,5.2416,/9pCoqX24a6rE981fY1O3PmhiwrB.jpg
339403,Baby Driver,2017-06-28,2017,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",7.4,16398,7.1416,/tYzFuYXmT8LOYASlFCkaPiAFAl0.jpg
332356,Killing Jesus,2015-04-05,2015,Jesus of Nazareth’s life and ministry were subject to seismic social and political events that led to his execution and changed the world forever.,6.298,99,7.0013,/1Wr7apWkhqHSdzmxnQuzlKTzdK.jpg
159824,Hotel Transylvania 2,2015-09-21,2015,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",6.8,5978,6.7052,/3nFnrivNgipSKZ8LZJJbRSlAcTR.jpg
661539,A Complete Unknown,2024-12-25,2024,"New York, early 1960s. Against the backdrop of a vibrant music scene and tumultuous cultural upheaval, an enigmatic 19-year-old from Minnesota arrives in the West Village with his guitar and revolutionary talent, destined to change the course of American music.",7.104,1265,6.0401,/llWl3GtNoXosbvYboelmoT459NM.jpg
384680,Hostiles,2017-12-22,2017,A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.,6.942,2432,5.3528,/rqoezyB51GfhiloOB5ZErg5HXas.jpg
601796,Alienoid,2022-07-20,2022,"Gurus in the late Goryeo dynasty try to obtain a fabled, holy sword, and humans in 2022 hunt down an alien prisoner that is locked in a human's body. The two parties cross paths when a time-traveling portal opens up.",6.793,496,7.0427,/8QVDXDiOGHRcAD4oM6MXjE0osSj.jpg
723072,Host,2020-12-04,2020,"Six friends hire a medium to hold a séance via Zoom during lockdown — but they get far more than they bargained for as things quickly go wrong. When an evil spirit starts invading their homes, they begin to realise they might not survive the night.",6.466,1044,7.2689,/h7dZpJDORYs5c56dydbrLFkEXpE.jpg
454983,The Kissing Booth,2018-05-11,2018,"When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",7.2,7362,5.878,/vcQNnnXgKLacoYF4LNWgkNiDXPd.jpg
814800,Goodnight Mommy,2022-09-16,2022,"When twin brothers arrive home to find their mother’s demeanor altered and face covered in surgical bandages, they begin to suspect the woman beneath the gauze might not be their mother.",6.257,522,5.8678,/oHhD5jD4S5ElPNNFCDKXJAzMZ5h.jpg
638965,Mandibles,2021-05-19,2021,Two dimwitted friends hatch a money-making scheme after discovering a giant fly in the trunk of a car.,6.304,587,7.7205,/pdizbiLiOiV8ysYknz79VMitsfU.jpg
399402,Hunter Killer,2018-10-19,2018,"Captain Glass of the USS Arkansas discovers that a coup d'état is taking place in Russia, so he and his crew join an elite group working on the ground to prevent a war.",6.901,2296,5.5823,/ng7ukqGaSHOuJZ4GwLJP6AH9ixc.jpg
